Number,one_hot_Company_Acer,one_hot_Company_Apple,one_hot_Company_Asus,one_hot_Company_Chuwi,one_hot_Company_Dell,one_hot_Company_Fujitsu,one_hot_Company_Google,one_hot_Company_HP,one_hot_Company_Huawei,one_hot_Company_LG,one_hot_Company_Lenovo,one_hot_Company_MSI,one_hot_Company_Mediacom,one_hot_Company_Microsoft,one_hot_Company_Razer,one_hot_Company_Samsung,one_hot_Company_Toshiba,one_hot_Company_Vero,one_hot_Company_Xiaomi,one_hot_TypeName_2 in 1 Convertible,one_hot_TypeName_Gaming,one_hot_TypeName_Netbook,one_hot_TypeName_Notebook,one_hot_TypeName_Ultrabook,one_hot_TypeName_Workstation,Inches,Display,Touchscreen,ScreenArea,CpuModel,ClockSpeed,Ram,MemoryComponent1,MemoryComponent2,Gpu,one_hot_OpSys_Android,one_hot_OpSys_Chrome OS,one_hot_OpSys_Linux,one_hot_OpSys_Mac OS X,one_hot_OpSys_No OS,one_hot_OpSys_Windows 10,one_hot_OpSys_Windows 10 S,one_hot_OpSys_Windows 7,one_hot_OpSys_macOS,Weight,Price
875,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12.5,3,0,2073600,68,2.8,8,17,0,45,0,0,0,0,0,1,0,0,0,1.6,90043.2
876,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15.6,1,0,1049088,22,1.1,4,11,0,13,0,0,1,0,0,0,0,0,0,2.0,21258.1872
877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,13.3,5,0,2073600,44,2.3,8,17,0,40,0,0,0,0,0,1,0,0,0,1.28,49816.8
878,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15.6,3,0,2073600,43,2.5,4,14,5,40,0,0,0,0,0,1,0,0,0,2.18,48618.0
879,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15.6,3,0,2073600,43,2.5,4,17,0,45,0,0,0,0,0,1,0,0,0,2.04,44701.92
880,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13.3,3,1,2073600,43,2.5,4,17,0,45,0,0,0,0,0,1,0,0,0,1.28,90576.0
881,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15.6,1,1,1049088,43,2.5,4,9,0,45,0,0,0,0,0,1,0,0,0,2.3,36486.14399999999
882,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14.1,1,0,1049088,12,1.1,4,4,0,3,0,0,0,0,0,1,0,0,0,1.65,18541.44
883,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15.6,5,0,2073600,59,2.5,8,11,0,40,0,0,0,0,0,1,0,0,0,2.2,35644.32
884,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15.6,1,0,1049088,21,1.6,4,9,0,7,0,0,0,0,0,1,0,0,0,2.2,19660.32
885,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13.3,3,1,2073600,43,2.5,4,17,0,45,0,0,0,0,0,1,0,0,0,1.28,95850.72
886,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15.6,1,0,1049088,27,2.0,4,11,0,21,0,0,1,0,0,0,0,0,0,2.18,24279.696
887,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17.3,3,0,2073600,49,2.5,12,14,5,54,0,0,0,0,0,1,0,0,0,2.2,72988.272
888,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11.6,4,0,1049088,10,1.6,4,4,0,2,0,1,0,0,0,0,0,0,0,1.25,15824.16
889,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17.3,1,0,1440000,18,2.2,4,9,0,5,0,0,0,0,0,1,0,0,0,2.8,20193.12
890,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14.0,3,0,2073600,43,2.5,4,14,0,45,0,0,0,0,0,1,0,0,0,1.95,67399.2
891,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13.3,7,1,5760000,55,2.7,16,17,0,45,0,0,0,0,0,1,0,0,0,1.42,74538.72
892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,15.0,3,0,2073600,55,2.7,8,17,0,45,0,0,0,0,0,1,0,0,0,1.17,90522.72
893,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14.0,5,0,2073600,43,2.5,8,17,0,45,0,0,0,0,0,1,0,0,0,1.32,95850.72
894,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,17.3,9,0,8294400,64,2.6,16,19,4,71,0,0,0,0,0,1,0,0,0,2.43,141138.72
895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,13.3,3,0,2073600,43,2.5,8,17,0,45,0,0,0,0,0,1,0,0,0,1.05,78588.0
896,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15.6,3,0,2073600,67,2.8,8,11,0,58,0,0,1,0,0,0,0,0,0,2.62,49497.12
897,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15.6,3,0,2073600,55,2.7,8,11,0,44,0,0,0,0,0,1,0,0,0,2.04,47952.0
898,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15.6,1,0,1049088,27,2.0,4,11,0,21,0,0,0,0,0,1,0,0,0,2.18,32713.92
899,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15.6,3,0,2073600,53,2.6,8,9,0,45,0,0,0,0,0,1,0,0,0,1.9,49816.8
900,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13.3,7,1,5760000,72,1.3,8,19,0,63,0,0,0,0,0,1,0,0,0,1.24,107257.968
